"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
0.74286,0,0,1.9881,3.9056e-07,-9.0346e-17,8.2522
0.74571,0,0,1.9881,3.9738e-07,-1.4298e-17,8.1605
0.74857,0,0,1.9881,3.7014e-07,-4.8693e-17,8.0688
0.49714,0.0033252,0,1.9842,6.2546e-07,2.944e-15,16.115
0.5,0.0033252,0,1.9764,8.2944e-07,3.8901e-15,16.069
0.50286,0.0033252,0,1.9803,3.7077e-07,2.1753e-15,15.954
0.50571,0.0033252,0,1.9803,2.3505e-07,1.8873e-15,15.862
0.50857,0.0033252,0,1.9803,1.1254e-07,1.6729e-15,15.771
0.51143,0.0033252,0,1.9803,-2.3289e-08,1.3433e-15,15.679
0.51429,0.0033252,0,1.9803,-1.3485e-07,1.2459e-15,15.587
0.51714,0.0033252,0,1.9803,-2.1738e-07,1.1912e-15,15.496
0.52,0.0033252,0,1.9803,-2.749e-07,1.1754e-15,15.404
0.52286,0.0033252,0,1.9803,-3.1177e-07,9.037e-16,15.312
0.52571,0.0033252,0,1.9803,-3.3295e-07,4.005e-16,15.221
0.52857,0.0033252,0,1.9803,-3.429e-07,2.3582e-16,15.129
0.53143,0.0033252,0,1.9803,-3.4362e-07,1.1269e-16,15.037
0.53429,0.0033252,0,1.9803,-3.3643e-07,5.197e-18,14.946
0.53714,0.0033252,0,1.9803,-3.2363e-07,-1.2238e-16,14.854
0.54,0.0033252,0,1.9803,-3.0754e-07,-1.5625e-16,14.762
0.54286,0.0033252,0,1.9803,-2.8855e-07,-2.2225e-17,14.67
0.54571,0.0033252,0,1.9803,-2.6686e-07,1.3527e-16,14.579
0.54857,0.0033252,0,1.9803,-2.4413e-07,3.4906e-16,14.487
0.55143,0.0033252,0,1.9803,-2.2217e-07,2.5127e-16,14.395
0.55429,0.0033252,0,1.9803,-2.0102e-07,-7.6247e-17,14.304
0.55714,0.0033252,0,1.9803,-1.8031e-07,-2.1279e-16,14.212
0.56,0.0033252,0,1.9803,-1.6115e-07,1.3452e-16,14.12
0.56286,0.0033252,0,1.9803,-1.4453e-07,7.7591e-16,14.029
0.56571,0.0033252,0,1.9803,-1.2985e-07,7.871e-16,13.937
0.56857,0.0033252,0,1.9803,-1.1609e-07,4.309e-16,13.845
0.57143,0.0033252,0,1.9803,-1.0394e-07,3.2662e-16,13.754
0.57429,0.0033252,0,1.9803,-9.4051e-08,-1.0817e-16,13.662
0.57714,0.0033252,0,1.9803,-8.5655e-08,-1.7053e-16,13.57
0.58,0.0033252,0,1.9803,-7.7787e-08,2.3679e-17,13.479
0.58286,0.0033252,0,1.9803,-7.1182e-08,1.8444e-16,13.387
0.58571,0.0033252,0,1.9803,-6.6688e-08,5.3437e-16,13.295
0.58857,0.0033252,0,1.9803,-6.3611e-08,6.0983e-16,13.203
0.59143,0.0033252,0,1.9803,-6.1237e-08,4.2036e-16,13.112
0.59429,0.0033252,0,1.9803,-6.0348e-08,6.6562e-16,13.02
0.59714,0.0033252,0,1.9803,-6.1888e-08,8.016e-16,12.928
0.6,0.0033252,0,1.9803,-6.4877e-08,4.4733e-16,12.837
0.60286,0.0033252,0,1.9803,-6.8414e-08,2.3748e-16,12.745
0.60571,0.0033252,0,1.9803,-7.2781e-08,1.1036e-16,12.653
0.60857,0.0033252,0,1.9803,-7.8697e-08,8.3383e-17,12.562
0.61143,0.0033252,0,1.9803,-8.4632e-08,1.1932e-16,12.47
0.61429,0.0033252,0,1.9803,-8.9392e-08,1.4723e-18,12.378
0.61714,0.0033252,0,1.9803,-9.342e-08,-1.423e-16,12.287
0.62,0.0033252,0,1.9803,-9.8262e-08,1.2103e-16,12.195
0.62286,0.0033252,0,1.9803,-1.0345e-07,4.7575e-16,12.103
0.62571,0.0033252,0,1.9803,-1.0867e-07,5.334e-16,12.011
0.62857,0.0033252,0,1.9803,-1.1474e-07,2.7202e-16,11.92
0.63143,0.0033252,0,1.9803,-1.2209e-07,2.0586e-16,11.828
0.63429,0.0033252,0,1.9803,-1.2723e-07,3.4221e-16,11.736
0.63714,0.0033252,0,1.9803,-1.2789e-07,4.3353e-16,11.645
0.64,0.0033252,0,1.9803,-1.2481e-07,5.0219e-16,11.553
0.64286,0.0033252,0,1.9803,-1.2001e-07,4.1286e-16,11.461
0.64571,0.0033252,0,1.9803,-1.1319e-07,2.4655e-16,11.37
0.64857,0.0033252,0,1.9803,-1.0432e-07,2.1082e-16,11.278
0.65143,0.0033252,0,1.9803,-9.5055e-08,2.335e-16,11.186
0.65429,0.0033252,0,1.9803,-8.7303e-08,2.7443e-16,11.095
0.65714,0.0033252,0,1.9803,-8.015e-08,2.9441e-16,11.003
0.66,0.0033252,0,1.9803,-7.2615e-08,2.3344e-16,10.911
0.66286,0.0033252,0,1.9803,-6.5643e-08,3.2752e-16,10.819
0.66571,0.0033252,0,1.9803,-6.0463e-08,3.3531e-16,10.728
0.66857,0.0033252,0,1.9803,-5.5764e-08,1.5284e-16,10.636
0.67143,0.0033252,0,1.9803,-5.022e-08,9.4882e-17,10.544
0.67429,0.0033252,0,1.9803,-4.4706e-08,3.3921e-17,10.453
0.67714,0.0033252,0,1.9803,-4.039e-08,3.002e-16,10.361
0.68,0.0033252,0,1.9803,-3.6009e-08,6.7176e-16,10.269
0.68286,0.0033252,0,1.9803,-3.0208e-08,4.4258e-16,10.178
0.68571,0.0033252,0,1.9803,-2.3926e-08,3.9593e-16,10.086
0.68857,0.0033252,0,1.9803,-1.8319e-08,6.2961e-16,9.9943
0.69143,0.0033252,0,1.9803,-1.2136e-08,4.3422e-16,9.9026
0.69429,0.0033252,0,1.9803,-3.9206e-09,2.5695e-16,9.8109
0.69714,0.0033252,0,1.9803,5.4586e-09,3.263e-16,9.7192
0.7,0.0033252,0,1.9803,1.5015e-08,1.8446e-16,9.6275
0.70286,0.0033252,0,1.9803,2.6151e-08,9.0971e-17,9.5358
0.70571,0.0033252,0,1.9803,4.0639e-08,1.9422e-16,9.4441
0.70857,0.0033252,0,1.9803,5.7938e-08,3.7233e-16,9.3524
0.71143,0.0033252,0,1.9803,7.7539e-08,4.3505e-16,9.2608
0.71429,0.0033252,0,1.9803,1.0132e-07,3.4317e-16,9.1691
0.71714,0.0033252,0,1.9803,1.3181e-07,4.1001e-16,9.0774
0.72,0.0033252,0,1.9803,1.6924e-07,5.3585e-16,8.9857
0.72286,0.0033252,0,1.9803,2.1404e-07,5.0978e-16,8.894
0.72571,0.0033252,0,1.9803,2.6866e-07,3.4087e-16,8.8023
0.72857,0.0033252,0,1.9803,3.3625e-07,2.0096e-16,8.7106
0.73143,0.0033252,0,1.9803,4.1585e-07,3.1718e-16,8.6189
0.73429,0.0033252,0,1.9803,5.0237e-07,5.8964e-16,8.5272
0.73714,0.0033252,0,1.9803,5.8594e-07,6.028e-16,8.4355
0.74,0.0033252,0,1.9803,6.5263e-07,4.0295e-16,8.3439
0.74286,0.0033252,0,1.9803,6.9935e-07,1.8282e-16,8.2522
0.74571,0.0033252,0,1.9803,7.0924e-07,2.0582e-16,8.1605
0.74857,0.0033252,0,1.9803,6.5781e-07,1.3262e-16,8.0688
0.5,0.0066504,0,1.9552,1.2085e-06,4.5792e-15,16.046
0.50286,0.0066504,0,1.9552,7.8346e-07,3.8269e-15,15.954
0.50571,0.0066504,0,1.9552,4.4525e-07,3.3546e-15,15.862
0.50857,0.0066504,0,1.9552,1.6833e-07,2.9104e-15,15.771
0.51143,0.0066504,0,1.9552,-7.0137e-08,2.4029e-15,15.679
0.51429,0.0066504,0,1.9552,-2.5612e-07,1.9904e-15,15.587
0.51714,0.0066504,0,1.9552,-3.919e-07,1.6041e-15,15.496
0.52,0.0066504,0,1.9552,-4.8565e-07,1.3847e-15,15.404
0.52286,0.0066504,0,1.9552,-5.4623e-07,1.2667e-15,15.312
0.52571,0.0066504,0,1.9552,-5.8195e-07,8.9233e-16,15.221
0.52857,0.0066504,0,1.9552,-5.9783e-07,5.5428e-16,15.129
0.53143,0.0066504,0,1.9552,-5.9702e-07,3.1456e-16,15.037
0.53429,0.0066504,0,1.9552,-5.8335e-07,2.995e-16,14.946
0.53714,0.0066504,0,1.9552,-5.6114e-07,3.9145e-16,14.854
0.54,0.0066504,0,1.9552,-5.3221e-07,3.7069e-16,14.762
0.54286,0.0066504,0,1.9552,-4.9727e-07,4.349e-16,14.67
0.54571,0.0066504,0,1.9552,-4.5857e-07,4.6517e-16,14.579
0.54857,0.0066504,0,1.9552,-4.1929e-07,4.9076e-16,14.487
0.55143,0.0066504,0,1.9552,-3.8064e-07,3.8496e-16,14.395
0.55429,0.0066504,0,1.9552,-3.4243e-07,4.2928e-16,14.304
0.55714,0.0066504,0,1.9552,-3.0613e-07,5.3988e-16,14.212
0.56,0.0066504,0,1.9552,-2.7356e-07,7.3377e-16,14.12
0.56286,0.0066504,0,1.9552,-2.4469e-07,1.0666e-15,14.029
0.56571,0.0066504,0,1.9552,-2.1796e-07,1.0271e-15,13.937
0.56857,0.0066504,0,1.9552,-1.9378e-07,5.4694e-16,13.845
0.57143,0.0066504,0,1.9552,-1.732e-07,1.6763e-16,13.754
0.57429,0.0066504,0,1.9552,-1.5562e-07,7.1396e-17,13.662
0.57714,0.0066504,0,1.9552,-1.3935e-07,1.2755e-18,13.57
0.58,0.0066504,0,1.9552,-1.2476e-07,1.3853e-16,13.479
0.58286,0.0066504,0,1.9552,-1.1319e-07,3.2245e-16,13.387
0.58571,0.0066504,0,1.9552,-1.0421e-07,5.9801e-16,13.295
0.58857,0.0066504,0,1.9552,-9.6626e-08,8.6495e-16,13.203
0.59143,0.0066504,0,1.9552,-9.0962e-08,7.6358e-16,13.112
0.59429,0.0066504,0,1.9552,-8.8946e-08,6.7411e-16,13.02
0.59714,0.0066504,0,1.9552,-8.9906e-08,7.9857e-16,12.928
0.6,0.0066504,0,1.9552,-9.2602e-08,7.7594e-16,12.837
0.60286,0.0066504,0,1.9552,-9.6793e-08,5.0766e-16,12.745
0.60571,0.0066504,0,1.9552,-1.0386e-07,3.4953e-16,12.653
0.60857,0.0066504,0,1.9552,-1.1197e-07,3.0881e-16,12.562
0.61143,0.0066504,0,1.9552,-1.1913e-07,2.6965e-16,12.47
0.61429,0.0066504,0,1.9552,-1.2472e-07,1.4388e-16,12.378
0.61714,0.0066504,0,1.9552,-1.313e-07,4.8817e-17,12.287
0.62,0.0066504,0,1.9552,-1.3881e-07,3.5237e-16,12.195
0.62286,0.0066504,0,1.9552,-1.4695e-07,6.0857e-16,12.103
0.62571,0.0066504,0,1.9552,-1.5658e-07,5.4303e-16,12.011
0.62857,0.0066504,0,1.9552,-1.7033e-07,3.9745e-16,11.92
0.63143,0.0066504,0,1.9552,-1.8435e-07,4.4966e-16,11.828
0.63429,0.0066504,0,1.9552,-1.9304e-07,5.8336e-16,11.736
0.63714,0.0066504,0,1.9552,-1.9388e-07,6.5773e-16,11.645
0.64,0.0066504,0,1.9552,-1.8989e-07,7.2497e-16,11.553
0.64286,0.0066504,0,1.9552,-1.8222e-07,7.1648e-16,11.461
0.64571,0.0066504,0,1.9552,-1.708e-07,6.4193e-16,11.37
0.64857,0.0066504,0,1.9552,-1.5672e-07,6.7046e-16,11.278
0.65143,0.0066504,0,1.9552,-1.4374e-07,7.4937e-16,11.186
0.65429,0.0066504,0,1.9552,-1.3241e-07,6.458e-16,11.095
0.65714,0.0066504,0,1.9552,-1.2109e-07,4.2654e-16,11.003
0.66,0.0066504,0,1.9552,-1.0951e-07,3.2367e-16,10.911
0.66286,0.0066504,0,1.9552,-1.0012e-07,4.2561e-16,10.819
0.66571,0.0066504,0,1.9552,-9.2677e-08,4.2647e-16,10.728
0.66857,0.0066504,0,1.9552,-8.4795e-08,3.2681e-16,10.636
0.67143,0.0066504,0,1.9552,-7.5947e-08,3.0771e-16,10.544
0.67429,0.0066504,0,1.9552,-6.8336e-08,2.4344e-16,10.453
0.67714,0.0066504,0,1.9552,-6.1807e-08,4.1929e-16,10.361
0.68,0.0066504,0,1.9552,-5.3907e-08,7.6244e-16,10.269
0.68286,0.0066504,0,1.9552,-4.4231e-08,6.1707e-16,10.178
0.68571,0.0066504,0,1.9552,-3.497e-08,3.9864e-16,10.086
0.68857,0.0066504,0,1.9552,-2.6069e-08,4.5864e-16,9.9943
0.69143,0.0066504,0,1.9552,-1.4954e-08,4.7416e-16,9.9026
0.69429,0.0066504,0,1.9552,-1.1676e-09,3.4205e-16,9.8109
0.69714,0.0066504,0,1.9552,1.3352e-08,2.5153e-16,9.7192
0.7,0.0066504,0,1.9552,2.8829e-08,1.346e-16,9.6275
0.70286,0.0066504,0,1.9552,4.8256e-08,1.1492e-16,9.5358
0.70571,0.0066504,0,1.9552,7.2512e-08,2.4948e-16,9.4441
0.70857,0.0066504,0,1.9552,1.0042e-07,4.0856e-16,9.3524
0.71143,0.0066504,0,1.9552,1.3289e-07,5.178e-16,9.2608
0.71429,0.0066504,0,1.9552,1.7397e-07,4.8892e-16,9.1691
0.71714,0.0066504,0,1.9552,2.2569e-07,5.5638e-16,9.0774
0.72,0.0066504,0,1.9552,2.8854e-07,6.7299e-16,8.9857
0.72286,0.0066504,0,1.9552,3.6484e-07,6.3795e-16,8.894
0.72571,0.0066504,0,1.9552,4.6044e-07,5.0125e-16,8.8023
0.72857,0.0066504,0,1.9552,5.7812e-07,3.3143e-16,8.7106
0.73143,0.0066504,0,1.9552,7.1713e-07,2.4436e-16,8.6189
0.73429,0.0066504,0,1.9552,8.7297e-07,4.4149e-16,8.5272
0.73714,0.0066504,0,1.9552,1.0364e-06,6.87e-16,8.4355
0.74,0.0066504,0,1.9552,1.1855e-06,6.8677e-16,8.3439
0.74286,0.0066504,0,1.9552,1.2917e-06,5.4917e-16,8.2522
0.74571,0.0066504,0,1.9552,1.2988e-06,5.1916e-16,8.1605
0.74857,0.0066504,0,1.9552,1.1718e-06,3.8431e-16,8.0688
0.5,0.0099756,0,1.9116,1.782e-06,4.9929e-15,16.046
0.50286,0.0099756,0,1.9116,1.1955e-06,4.3415e-15,15.954
0.50571,0.0099756,0,1.9116,6.4594e-07,3.8837e-15,15.862
0.50857,0.0099756,0,1.9116,2.0797e-07,3.5424e-15,15.771
0.51143,0.0099756,0,1.9116,-1.2225e-07,2.9694e-15,15.679
0.51429,0.0099756,0,1.9116,-3.6536e-07,2.5456e-15,15.587
0.51714,0.0099756,0,1.9116,-5.3883e-07,2.1826e-15,15.496
0.52,0.0099756,0,1.9116,-6.5817e-07,1.7966e-15,15.404
0.52286,0.0099756,0,1.9116,-7.3598e-07,1.5581e-15,15.312
0.52571,0.0099756,0,1.9116,-7.8123e-07,1.2316e-15,15.221
0.52857,0.0099756,0,1.9116,-7.9974e-07,8.3445e-16,15.129
0.53143,0.0099756,0,1.9116,-7.9703e-07,6.3426e-16,15.037
0.53429,0.0099756,0,1.9116,-7.7846e-07,6.739e-16,14.946
0.53714,0.0099756,0,1.9116,-7.4777e-07,8.2847e-16,14.854
0.54,0.0099756,0,1.9116,-7.0691e-07,8.1671e-16,14.762
0.54286,0.0099756,0,1.9116,-6.5867e-07,8.3931e-16,14.67
0.54571,0.0099756,0,1.9116,-6.0664e-07,8.2211e-16,14.579
0.54857,0.0099756,0,1.9116,-5.5341e-07,7.432e-16,14.487
0.55143,0.0099756,0,1.9116,-5.0004e-07,7.2596e-16,14.395
0.55429,0.0099756,0,1.9116,-4.482e-07,9.343e-16,14.304
0.55714,0.0099756,0,1.9116,-4.0019e-07,1.1915e-15,14.212
0.56,0.0099756,0,1.9116,-3.5673e-07,1.1288e-15,14.12
0.56286,0.0099756,0,1.9116,-3.1706e-07,9.5619e-16,14.029
0.56571,0.0099756,0,1.9116,-2.8091e-07,9.8263e-16,13.937
0.56857,0.0099756,0,1.9116,-2.4917e-07,8.3175e-16,13.845
0.57143,0.0099756,0,1.9116,-2.2144e-07,5.3921e-16,13.754
0.57429,0.0099756,0,1.9116,-1.9639e-07,5.229e-16,13.662
0.57714,0.0099756,0,1.9116,-1.735e-07,5.2924e-16,13.57
0.58,0.0099756,0,1.9116,-1.5376e-07,6.3466e-16,13.479
0.58286,0.0099756,0,1.9116,-1.3712e-07,6.0859e-16,13.387
0.58571,0.0099756,0,1.9116,-1.2268e-07,6.8348e-16,13.295
0.58857,0.0099756,0,1.9116,-1.1055e-07,9.1183e-16,13.203
0.59143,0.0099756,0,1.9116,-1.0207e-07,1.0346e-15,13.112
0.59429,0.0099756,0,1.9116,-9.7519e-08,7.9145e-16,13.02
0.59714,0.0099756,0,1.9116,-9.5933e-08,6.9639e-16,12.928
0.6,0.0099756,0,1.9116,-9.7263e-08,8.4209e-16,12.837
0.60286,0.0099756,0,1.9116,-1.0203e-07,6.9567e-16,12.745
0.60571,0.0099756,0,1.9116,-1.0951e-07,5.6409e-16,12.653
0.60857,0.0099756,0,1.9116,-1.1708e-07,4.8611e-16,12.562
0.61143,0.0099756,0,1.9116,-1.2375e-07,4.3277e-16,12.47
0.61429,0.0099756,0,1.9116,-1.3026e-07,3.2764e-16,12.378
0.61714,0.0099756,0,1.9116,-1.3779e-07,3.1576e-16,12.287
0.62,0.0099756,0,1.9116,-1.4599e-07,5.0079e-16,12.195
0.62286,0.0099756,0,1.9116,-1.5638e-07,5.6264e-16,12.103
0.62571,0.0099756,0,1.9116,-1.7218e-07,4.3334e-16,12.011
0.62857,0.0099756,0,1.9116,-1.9345e-07,3.9001e-16,11.92
0.63143,0.0099756,0,1.9116,-2.1249e-07,5.7586e-16,11.828
0.63429,0.0099756,0,1.9116,-2.2223e-07,7.2387e-16,11.736
0.63714,0.0099756,0,1.9116,-2.2224e-07,8.0044e-16,11.645
0.64,0.0099756,0,1.9116,-2.1638e-07,8.6577e-16,11.553
0.64286,0.0099756,0,1.9116,-2.0544e-07,8.3678e-16,11.461
0.64571,0.0099756,0,1.9116,-1.905e-07,7.5225e-16,11.37
0.64857,0.0099756,0,1.9116,-1.7499e-07,7.6947e-16,11.278
0.65143,0.0099756,0,1.9116,-1.6173e-07,8.992e-16,11.186
0.65429,0.0099756,0,1.9116,-1.4929e-07,8.2469e-16,11.095
0.65714,0.0099756,0,1.9116,-1.3647e-07,6.2527e-16,11.003
0.66,0.0099756,0,1.9116,-1.2491e-07,5.2246e-16,10.911
0.66286,0.0099756,0,1.9116,-1.1612e-07,4.8752e-16,10.819
0.66571,0.0099756,0,1.9116,-1.0784e-07,4.183e-16,10.728
0.66857,0.0099756,0,1.9116,-9.8314e-08,3.9669e-16,10.636
0.67143,0.0099756,0,1.9116,-8.9e-08,4.1482e-16,10.544
0.67429,0.0099756,0,1.9116,-8.1311e-08,3.6762e-16,10.453
0.67714,0.0099756,0,1.9116,-7.3092e-08,4.7442e-16,10.361
0.68,0.0099756,0,1.9116,-6.2592e-08,6.9592e-16,10.269
0.68286,0.0099756,0,1.9116,-5.1421e-08,6.3669e-16,10.178
0.68571,0.0099756,0,1.9116,-4.1039e-08,4.2697e-16,10.086
0.68857,0.0099756,0,1.9116,-2.9331e-08,3.6108e-16,9.9943
0.69143,0.0099756,0,1.9116,-1.4434e-08,4.1667e-16,9.9026
0.69429,0.0099756,0,1.9116,2.1861e-09,3.43e-16,9.8109
0.69714,0.0099756,0,1.9116,1.9347e-08,1.9288e-16,9.7192
0.7,0.0099756,0,1.9116,3.9481e-08,1.666e-16,9.6275
0.70286,0.0099756,0,1.9116,6.4981e-08,2.3127e-16,9.5358
0.70571,0.0099756,0,1.9116,9.5068e-08,4.029e-16,9.4441
0.70857,0.0099756,0,1.9116,1.2948e-07,5.4924e-16,9.3524
0.71143,0.0099756,0,1.9116,1.7169e-07,6.2737e-16,9.2607
0.71429,0.0099756,0,1.9116,2.2547e-07,5.9392e-16,9.1691
0.71714,0.0099756,0,1.9116,2.9171e-07,6.0038e-16,9.0774
0.72,0.0099756,0,1.9116,3.7221e-07,7.1371e-16,8.9857
0.72286,0.0099756,0,1.9116,4.7267e-07,6.7581e-16,8.894
0.72571,0.0099756,0,1.9116,5.9926e-07,4.956e-16,8.8023
0.72857,0.0099756,0,1.9116,7.5452e-07,3.0207e-16,8.7106
0.73143,0.0099756,0,1.9116,9.404e-07,1.4838e-16,8.6189
0.73429,0.0099756,0,1.9116,1.1589e-06,2.9308e-16,8.5272
0.73714,0.0099756,0,1.9116,1.4039e-06,5.9802e-16,8.4355
0.74,0.0099756,0,1.9116,1.6491e-06,6.3402e-16,8.3439
0.74286,0.0099756,0,1.9116,1.8181e-06,6.2716e-16,8.2522
0.74571,0.0099756,0,1.9116,1.8166e-06,5.9468e-16,8.1605
0.74857,0.0099756,0,1.9116,1.5937e-06,4.5063e-16,8.0688
0.5,0.013301,0,1.85,2.22e-06,4.8667e-15,16.046
0.50286,0.013301,0,1.85,1.5241e-06,4.3002e-15,15.954
0.50571,0.013301,0,1.85,8.1677e-07,3.9501e-15,15.862
0.50857,0.013301,0,1.85,2.5609e-07,3.8499e-15,15.771
0.51143,0.013301,0,1.85,-1.5035e-07,3.3454e-15,15.679
0.51429,0.013301,0,1.85,-4.427e-07,2.8533e-15,15.587
0.51714,0.013301,0,1.85,-6.4971e-07,2.5207e-15,15.496
0.52,0.013301,0,1.85,-7.912e-07,2.1354e-15,15.404
0.52286,0.013301,0,1.85,-8.8314e-07,1.8524e-15,15.312
0.52571,0.013301,0,1.85,-9.3647e-07,1.7104e-15,15.221
0.52857,0.013301,0,1.85,-9.5837e-07,1.4439e-15,15.129
0.53143,0.013301,0,1.85,-9.5481e-07,1.231e-15,15.037
0.53429,0.013301,0,1.85,-9.3228e-07,1.0524e-15,14.946
0.53714,0.013301,0,1.85,-8.9498e-07,9.213e-16,14.854
0.54,0.013301,0,1.85,-8.4549e-07,9.7718e-16,14.762
0.54286,0.013301,0,1.85,-7.8692e-07,1.0381e-15,14.67
0.54571,0.013301,0,1.85,-7.2383e-07,1.0464e-15,14.579
0.54857,0.013301,0,1.85,-6.5942e-07,1.0708e-15,14.487
0.55143,0.013301,0,1.85,-5.9498e-07,1.0835e-15,14.395
0.55429,0.013301,0,1.85,-5.3258e-07,1.1517e-15,14.304
0.55714,0.013301,0,1.85,-4.7473e-07,1.3576e-15,14.212
0.56,0.013301,0,1.85,-4.2259e-07,1.2746e-15,14.12
0.56286,0.013301,0,1.85,-3.7487e-07,9.3318e-16,14.029
0.56571,0.013301,0,1.85,-3.3149e-07,8.7915e-16,13.937
0.56857,0.013301,0,1.85,-2.9309e-07,9.5183e-16,13.845
0.57143,0.013301,0,1.85,-2.5957e-07,9.9286e-16,13.754
0.57429,0.013301,0,1.85,-2.2901e-07,9.9421e-16,13.662
0.57714,0.013301,0,1.85,-2.0098e-07,1.0418e-15,13.57
0.58,0.013301,0,1.85,-1.7644e-07,1.1176e-15,13.479
0.58286,0.013301,0,1.85,-1.5553e-07,9.0567e-16,13.387
0.58571,0.013301,0,1.85,-1.3719e-07,8.7336e-16,13.295
0.58857,0.013301,0,1.85,-1.2142e-07,9.482e-16,13.203
0.59143,0.013301,0,1.85,-1.1e-07,9.4528e-16,13.112
0.59429,0.013301,0,1.85,-1.0322e-07,8.5333e-16,13.02
0.59714,0.013301,0,1.85,-1.0053e-07,7.2616e-16,12.928
0.6,0.013301,0,1.85,-1.0105e-07,7.5103e-16,12.837
0.60286,0.013301,0,1.85,-1.0613e-07,8.2911e-16,12.745
0.60571,0.013301,0,1.85,-1.1401e-07,8.0847e-16,12.653
0.60857,0.013301,0,1.85,-1.2275e-07,6.2514e-16,12.562
0.61143,0.013301,0,1.85,-1.3016e-07,4.7539e-16,12.47
0.61429,0.013301,0,1.85,-1.3829e-07,4.4423e-16,12.378
0.61714,0.013301,0,1.85,-1.4678e-07,5.2602e-16,12.287
0.62,0.013301,0,1.85,-1.5647e-07,5.6967e-16,12.195
0.62286,0.013301,0,1.85,-1.6945e-07,5.5568e-16,12.103
0.62571,0.013301,0,1.85,-1.911e-07,4.8112e-16,12.011
0.62857,0.013301,0,1.85,-2.1751e-07,5.157e-16,11.92
0.63143,0.013301,0,1.85,-2.3863e-07,6.9573e-16,11.828
0.63429,0.013301,0,1.85,-2.4515e-07,7.1534e-16,11.736
0.63714,0.013301,0,1.85,-2.4017e-07,7.5596e-16,11.645
0.64,0.013301,0,1.85,-2.2878e-07,8.1573e-16,11.553
0.64286,0.013301,0,1.85,-2.1368e-07,7.6838e-16,11.461
0.64571,0.013301,0,1.85,-1.9666e-07,6.7633e-16,11.37
0.64857,0.013301,0,1.85,-1.8201e-07,7.0535e-16,11.278
0.65143,0.013301,0,1.85,-1.6972e-07,8.0594e-16,11.186
0.65429,0.013301,0,1.85,-1.5809e-07,7.4708e-16,11.095
0.65714,0.013301,0,1.85,-1.4648e-07,6.5146e-16,11.003
0.66,0.013301,0,1.85,-1.3733e-07,5.9138e-16,10.911
0.66286,0.013301,0,1.85,-1.2991e-07,5.3819e-16,10.819
0.66571,0.013301,0,1.85,-1.218e-07,4.8381e-16,10.728
0.66857,0.013301,0,1.85,-1.1242e-07,4.5873e-16,10.636
0.67143,0.013301,0,1.85,-1.0408e-07,4.8927e-16,10.544
0.67429,0.013301,0,1.85,-9.6342e-08,4.68e-16,10.453
0.67714,0.013301,0,1.85,-8.678e-08,4.9141e-16,10.361
0.68,0.013301,0,1.85,-7.5097e-08,6.2109e-16,10.269
0.68286,0.013301,0,1.85,-6.3605e-08,5.8643e-16,10.178
0.68571,0.013301,0,1.85,-5.2067e-08,5.0824e-16,10.086
0.68857,0.013301,0,1.85,-3.7915e-08,4.6983e-16,9.9943
0.69143,0.013301,0,1.85,-2.0848e-08,4.102e-16,9.9026
0.69429,0.013301,0,1.85,-2.829e-09,3.6459e-16,9.8109
0.69714,0.013301,0,1.85,1.6575e-08,2.6867e-16,9.7192
0.7,0.013301,0,1.85,4.0526e-08,2.3294e-16,9.6275
0.70286,0.013301,0,1.85,6.9836e-08,3.5851e-16,9.5358
0.70571,0.013301,0,1.85,1.0355e-07,5.3327e-16,9.4441
0.70857,0.013301,0,1.85,1.4301e-07,5.8258e-16,9.3524
0.71143,0.013301,0,1.85,1.9284e-07,5.858e-16,9.2607
0.71429,0.013301,0,1.85,2.5527e-07,5.6413e-16,9.1691
0.71714,0.013301,0,1.85,3.3151e-07,5.1354e-16,9.0774
0.72,0.013301,0,1.85,4.2495e-07,5.5053e-16,8.9857
0.72286,0.013301,0,1.85,5.4309e-07,5.5974e-16,8.894
0.72571,0.013301,0,1.85,6.9064e-07,4.4671e-16,8.8023
0.72857,0.013301,0,1.85,8.7223e-07,2.8702e-16,8.7106
0.73143,0.013301,0,1.85,1.0933e-06,1.489e-16,8.6189
0.73429,0.013301,0,1.85,1.3618e-06,2.1548e-16,8.5272
0.73714,0.013301,0,1.85,1.673e-06,4.8415e-16,8.4355
0.74,0.013301,0,1.85,1.9913e-06,5.7857e-16,8.3439
0.74286,0.013301,0,1.85,2.2095e-06,5.5596e-16,8.2522
0.74571,0.013301,0,1.85,2.2098e-06,5.4891e-16,8.1605
0.74857,0.013301,0,1.85,1.9173e-06,5.2454e-16,8.0688
0.5,0.016626,0,1.7706,2.4544e-06,4.6747e-15,16.046
0.50286,0.016626,0,1.7706,1.7142e-06,4.2167e-15,15.954
0.50571,0.016626,0,1.7706,9.2298e-07,3.9286e-15,15.862
0.50857,0.016626,0,1.7706,2.9426e-07,3.7797e-15,15.771
0.51143,0.016626,0,1.7706,-1.5853e-07,3.4285e-15,15.679
0.51429,0.016626,0,1.7706,-4.8362e-07,3.0155e-15,15.587
0.51714,0.016626,0,1.7706,-7.132e-07,2.6115e-15,15.496
0.52,0.016626,0,1.7706,-8.7045e-07,2.2643e-15,15.404
0.52286,0.016626,0,1.7706,-9.7374e-07,2.1408e-15,15.312
0.52571,0.016626,0,1.7706,-1.0341e-06,2.0574e-15,15.221
